0.050664,1.195083,0.189726,-0.98143630,-0.18430470,-0.05132624,-0.01343067,-0.98143630,-0.18430470,-0.05132624,-0.01343067,125
0.050822,1.194788,0.190176,-0.98124300,-0.18523770,-0.05191468,-0.01241273,-0.98124300,-0.18523770,-0.05191468,-0.01241273,226
0.050215,1.194457,0.190952,-0.98107160,-0.18602410,-0.05172006,-0.01478453,-0.98107160,-0.18602410,-0.05172006,-0.01478453,339
0.048788,1.195530,0.191155,-0.98200100,-0.18217920,-0.04705052,-0.01646099,-0.98200100,-0.18217920,-0.04705052,-0.01646099,446
0.047463,1.195139,0.190513,-0.98218730,-0.18168050,-0.04326183,-0.02070388,-0.98218730,-0.18168050,-0.04326183,-0.02070388,559
0.048285,1.195366,0.190462,-0.98232440,-0.18103470,-0.04383936,-0.01852644,-0.98232440,-0.18103470,-0.04383936,-0.01852644,667
0.049115,1.194825,0.191072,-0.98224510,-0.18110510,-0.04471941,-0.01989573,-0.98224510,-0.18110510,-0.04471941,-0.01989573,773
0.049714,1.194612,0.192344,-0.98202360,-0.18214080,-0.04503161,-0.02065415,-0.98202360,-0.18214080,-0.04503161,-0.02065415,886
0.050010,1.194310,0.192719,-0.98213480,-0.18185770,-0.04420475,-0.01961976,-0.98213480,-0.18185770,-0.04420475,-0.01961976,994
0.050060,1.194498,0.192340,-0.98225360,-0.18168150,-0.04280439,-0.01837596,-0.98225360,-0.18168150,-0.04280439,-0.01837596,1101
0.050185,1.194474,0.192238,-0.98226300,-0.18136670,-0.04352277,-0.01927122,-0.98226300,-0.18136670,-0.04352277,-0.01927122,1214
0.050218,1.194318,0.193253,-0.98220470,-0.18095680,-0.04474762,-0.02294024,-0.98220470,-0.18095680,-0.04474762,-0.02294024,1320
0.050208,1.193118,0.194457,-0.98158680,-0.18456260,-0.04380924,-0.02246944,-0.98158680,-0.18456260,-0.04380924,-0.02246944,1433
0.051021,1.192967,0.194481,-0.98144320,-0.18499900,-0.04561533,-0.02153777,-0.98144320,-0.18499900,-0.04561533,-0.02153777,1541
0.051750,1.193827,0.193496,-0.98172810,-0.18312570,-0.04733026,-0.02085274,-0.98172810,-0.18312570,-0.04733026,-0.02085274,1648
0.051138,1.194275,0.192857,-0.98200020,-0.18198300,-0.04592316,-0.02118551,-0.98200020,-0.18198300,-0.04592316,-0.02118551,1761
0.051358,1.195055,0.192675,-0.98213450,-0.18101720,-0.04706972,-0.02071160,-0.98213450,-0.18101720,-0.04706972,-0.02071160,1869
0.052396,1.197456,0.192439,-0.98325340,-0.17375270,-0.05147582,-0.01931602,-0.98325340,-0.17375270,-0.05147582,-0.01931602,1975
0.052902,1.195943,0.191978,-0.98225430,-0.17915080,-0.05231097,-0.01857292,-0.98225430,-0.17915080,-0.05231097,-0.01857292,2088
0.052833,1.195605,0.192309,-0.98212380,-0.17989890,-0.05227332,-0.01835238,-0.98212380,-0.17989890,-0.05227332,-0.01835238,2194
0.052623,1.195179,0.192706,-0.98180660,-0.18166660,-0.05203747,-0.01857998,-0.98180660,-0.18166660,-0.05203747,-0.01857998,2316
0.051876,1.195618,0.192674,-0.98222580,-0.17973200,-0.05040034,-0.01972062,-0.98222580,-0.17973200,-0.05040034,-0.01972062,2422
0.050640,1.195566,0.193081,-0.98258500,-0.17954870,-0.04347961,-0.01996526,-0.98258500,-0.17954870,-0.04347961,-0.01996526,2527
0.051630,1.193631,0.194474,-0.98187050,-0.18502120,-0.03754044,-0.01697851,-0.98187050,-0.18502120,-0.03754044,-0.01697851,2640
0.053273,1.194717,0.193648,-0.98199730,-0.18394270,-0.04030344,-0.01490607,-0.98199730,-0.18394270,-0.04030344,-0.01490607,2749
0.053203,1.195555,0.192305,-0.98266900,-0.18101240,-0.03690084,-0.01531790,-0.98266900,-0.18101240,-0.03690084,-0.01531790,2862
0.053413,1.195525,0.191789,-0.98315450,-0.17834740,-0.03715776,-0.01479422,-0.98315450,-0.17834740,-0.03715776,-0.01479422,2968
0.053007,1.197082,0.191086,-0.98328120,-0.17755140,-0.03695923,-0.01636061,-0.98328120,-0.17755140,-0.03695923,-0.01636061,3075
0.052454,1.198060,0.191645,-0.98350290,-0.17619500,-0.03696766,-0.01762670,-0.98350290,-0.17619500,-0.03696766,-0.01762670,3189
0.052243,1.197924,0.192827,-0.98366990,-0.17522170,-0.03673084,-0.01849083,-0.98366990,-0.17522170,-0.03673084,-0.01849083,3296
0.051731,1.198012,0.193210,-0.98364970,-0.17505430,-0.03711338,-0.02029731,-0.98364970,-0.17505430,-0.03711338,-0.02029731,3411
0.051372,1.198352,0.192748,-0.98361360,-0.17505220,-0.03820504,-0.02004120,-0.98361360,-0.17505220,-0.03820504,-0.02004120,3516
0.051065,1.199270,0.191623,-0.98391180,-0.17325830,-0.03828118,-0.02082805,-0.98391180,-0.17325830,-0.03828118,-0.02082805,3623
0.052241,1.199526,0.190741,-0.98400650,-0.17254250,-0.03928494,-0.02042087,-0.98400650,-0.17254250,-0.03928494,-0.02042087,3737
0.053225,1.199895,0.190452,-0.98405050,-0.17172840,-0.04183068,-0.02010756,-0.98405050,-0.17172840,-0.04183068,-0.02010756,3843
0.054311,1.199976,0.190766,-0.98400320,-0.17157230,-0.04358364,-0.02002888,-0.98400320,-0.17157230,-0.04358364,-0.02002888,3951
0.056438,1.199745,0.191472,-0.98369150,-0.17171460,-0.04996017,-0.01921314,-0.98369150,-0.17171460,-0.04996017,-0.01921314,4061
0.058690,1.199576,0.192215,-0.98342230,-0.17192360,-0.05451095,-0.01875135,-0.98342230,-0.17192360,-0.05451095,-0.01875135,4170
0.061038,1.199603,0.192998,-0.98313750,-0.17158830,-0.06051941,-0.01831480,-0.98313750,-0.17158830,-0.06051941,-0.01831480,4282
0.063865,1.199537,0.193981,-0.98268750,-0.17168490,-0.06723709,-0.01813138,-0.98268750,-0.17168490,-0.06723709,-0.01813138,4389
0.066448,1.200220,0.194728,-0.98231100,-0.17114830,-0.07346506,-0.01939479,-0.98231100,-0.17114830,-0.07346506,-0.01939479,4497
0.067231,1.200486,0.195870,-0.98240010,-0.17036370,-0.07368223,-0.02091365,-0.98240010,-0.17036370,-0.07368223,-0.02091365,4610
0.067267,1.199564,0.196784,-0.98205350,-0.17351200,-0.07076133,-0.02138512,-0.98205350,-0.17351200,-0.07076133,-0.02138512,4716
0.067465,1.199809,0.196217,-0.98269740,-0.17182970,-0.06600641,-0.02058466,-0.98269740,-0.17182970,-0.06600641,-0.02058466,4831
0.067454,1.200387,0.195342,-0.98324350,-0.16979550,-0.06344671,-0.01940004,-0.98324350,-0.16979550,-0.06344671,-0.01940004,4936
0.066516,1.200314,0.195237,-0.98337450,-0.16954330,-0.06173373,-0.02045803,-0.98337450,-0.16954330,-0.06173373,-0.02045803,5045
0.065400,1.200163,0.195535,-0.98322990,-0.17008380,-0.06238158,-0.02095081,-0.98322990,-0.17008380,-0.06238158,-0.02095081,5157
0.065097,1.200470,0.195970,-0.98301640,-0.17040370,-0.06503338,-0.02029864,-0.98301640,-0.17040370,-0.06503338,-0.02029864,5264
0.064477,1.200415,0.196210,-0.98319240,-0.16965400,-0.06382020,-0.02184533,-0.98319240,-0.16965400,-0.06382020,-0.02184533,5379
0.063966,1.200127,0.195959,-0.98321910,-0.17053470,-0.06087160,-0.02219876,-0.98321910,-0.17053470,-0.06087160,-0.02219876,5485
0.063864,1.200373,0.195584,-0.98357190,-0.16895990,-0.05947367,-0.02240278,-0.98357190,-0.16895990,-0.05947367,-0.02240278,5592
0.063631,1.201248,0.195389,-0.98378320,-0.16786920,-0.05956412,-0.02103795,-0.98378320,-0.16786920,-0.05956412,-0.02103795,5707
