kbPos,-0.2683,-0.0570,0.7959,kbRot,0.86449740,0.15243420,0.47168920,-0.08317154,,,,,,,head_y,,head_z,,head_q_w,,head_q_x,,head_q_y,,head_q_z,,t,:,kbPos,-0.2683,-0.0570,0.7959;,kbRot,0.86449740,0.15243420,0.47168920,-0.08317154,,
-0.3055,-0.1504,0.7294,-0.2703,-0.0575,0.7957,-0.7615,0.1446,0.5508,0.866751,0.137752,0.475640,-0.059450,662383.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3069,-0.1494,0.7308,-0.2716,-0.0564,0.7971,-0.7614,0.1446,0.5509,0.866899,0.137542,0.475428,-0.059475,662400.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3069,-0.1494,0.7308,-0.2717,-0.0564,0.7972,-0.7614,0.1446,0.5509,0.867086,0.137334,0.475172,-0.059282,662417.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3089,-0.1490,0.7305,-0.2737,-0.0561,0.7969,-0.7614,0.1446,0.5510,0.867151,0.137112,0.475111,-0.059323,662433.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3089,-0.1490,0.7305,-0.2737,-0.0561,0.7969,-0.7614,0.1447,0.5510,0.867189,0.136949,0.475089,-0.059321,662451.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3100,-0.1485,0.7316,-0.2748,-0.0555,0.7980,-0.7614,0.1447,0.5510,0.867180,0.136762,0.475155,-0.059353,662467.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3100,-0.1485,0.7316,-0.2748,-0.0555,0.7980,-0.7614,0.1447,0.5509,0.867201,0.136780,0.475131,-0.059202,662484.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1458,0.7334,-0.2774,-0.0528,0.7998,-0.7614,0.1447,0.5509,0.867250,0.136964,0.475019,-0.058958,662499.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1458,0.7334,-0.2774,-0.0528,0.7998,-0.7614,0.1447,0.5510,0.867281,0.136923,0.474976,-0.058931,662516.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1458,0.7334,-0.2774,-0.0528,0.7998,-0.7613,0.1447,0.5510,0.867315,0.137103,0.474843,-0.059097,662533.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3150,-0.1437,0.7341,-0.2798,-0.0508,0.8005,-0.7613,0.1447,0.5510,0.867257,0.136899,0.474970,-0.059394,662549.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3146,-0.1416,0.7397,-0.2794,-0.0487,0.8061,-0.7613,0.1447,0.5510,0.867180,0.136831,0.475111,-0.059548,662566.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3146,-0.1416,0.7397,-0.2794,-0.0487,0.8061,-0.7613,0.1448,0.5511,0.867138,0.136556,0.475269,-0.059533,662583.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3146,-0.1416,0.7397,-0.2794,-0.0487,0.8061,-0.7612,0.1447,0.5511,0.867097,0.136732,0.475337,-0.059176,662599.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3203,-0.1375,0.7373,-0.2851,-0.0445,0.8036,-0.7611,0.1447,0.5511,0.867123,0.136910,0.475299,-0.058695,662616.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3252,-0.1345,0.7350,-0.2900,-0.0416,0.8014,-0.7611,0.1447,0.5512,0.867172,0.137180,0.475139,-0.058625,662633.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3252,-0.1345,0.7350,-0.2900,-0.0416,0.8014,-0.7611,0.1446,0.5513,0.867192,0.137364,0.475044,-0.058669,662649.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3280,-0.1343,0.7327,-0.2929,-0.0413,0.7991,-0.7610,0.1446,0.5514,0.867186,0.137265,0.475019,-0.059195,662666.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3280,-0.1343,0.7327,-0.2929,-0.0413,0.7990,-0.7609,0.1446,0.5514,0.867042,0.137191,0.475211,-0.059929,662683.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3255,-0.1361,0.7342,-0.2902,-0.0432,0.8005,-0.7609,0.1445,0.5515,0.866803,0.137134,0.475616,-0.060298,662699.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3255,-0.1361,0.7342,-0.2902,-0.0432,0.8005,-0.7608,0.1445,0.5515,0.866624,0.137394,0.475891,-0.060108,662716.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3254,-0.1361,0.7342,-0.2901,-0.0432,0.8005,-0.7607,0.1445,0.5515,0.866520,0.137554,0.476055,-0.059949,662733.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3254,-0.1361,0.7342,-0.2900,-0.0432,0.8005,-0.7607,0.1445,0.5515,0.866399,0.137710,0.476249,-0.059790,662749.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3258,-0.1365,0.7341,-0.2905,-0.0435,0.8004,-0.7607,0.1445,0.5517,0.866422,0.137665,0.476212,-0.059869,662766.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3258,-0.1365,0.7341,-0.2905,-0.0435,0.8004,-0.7607,0.1444,0.5517,0.866522,0.137669,0.476020,-0.059939,662782.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3160,-0.1410,0.7436,-0.2807,-0.0481,0.8099,-0.7609,0.1444,0.5518,0.866645,0.137726,0.475763,-0.060068,662800.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3160,-0.1410,0.7436,-0.2807,-0.0481,0.8099,-0.7609,0.1444,0.5519,0.866719,0.137920,0.475588,-0.059945,662815.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3160,-0.1410,0.7436,-0.2808,-0.0481,0.8099,-0.7609,0.1444,0.5520,0.866747,0.138204,0.475475,-0.059773,662833.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3160,-0.1410,0.7436,-0.2808,-0.0481,0.8099,-0.7610,0.1444,0.5520,0.866756,0.138327,0.475417,-0.059830,662849.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3160,-0.1410,0.7436,-0.2808,-0.0481,0.8099,-0.7610,0.1443,0.5521,0.866737,0.138411,0.475422,-0.059865,662866.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3234,-0.1368,0.7402,-0.2881,-0.0438,0.8066,-0.7610,0.1443,0.5521,0.866752,0.138418,0.475425,-0.059603,662883.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3234,-0.1368,0.7402,-0.2881,-0.0438,0.8066,-0.7610,0.1443,0.5522,0.866681,0.138461,0.475538,-0.059638,662899.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3234,-0.1368,0.7402,-0.2881,-0.0438,0.8066,-0.7611,0.1443,0.5522,0.866647,0.138520,0.475558,-0.059832,662916.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3293,-0.1342,0.7372,-0.2940,-0.0413,0.8036,-0.7611,0.1444,0.5522,0.866688,0.138413,0.475526,-0.059738,662933.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3198,-0.1386,0.7453,-0.2846,-0.0457,0.8116,-0.7611,0.1444,0.5523,0.866886,0.138235,0.475255,-0.059441,662950.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3198,-0.1386,0.7453,-0.2846,-0.0457,0.8116,-0.7611,0.1445,0.5524,0.867014,0.138184,0.475053,-0.059302,662966.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1419,0.7513,-0.2775,-0.0490,0.8177,-0.7611,0.1445,0.5524,0.867144,0.137918,0.474879,-0.059412,662983.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1419,0.7513,-0.2775,-0.0490,0.8177,-0.7611,0.1446,0.5525,0.867272,0.137637,0.474701,-0.059614,662999.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3079,-0.1449,0.7547,-0.2729,-0.0520,0.8211,-0.7611,0.1446,0.5525,0.867400,0.137486,0.474499,-0.059721,663016.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3079,-0.1449,0.7547,-0.2729,-0.0520,0.8211,-0.7610,0.1446,0.5525,0.867412,0.137433,0.474444,-0.060100,663032.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3161,-0.1436,0.7467,-0.2810,-0.0506,0.8131,-0.7610,0.1445,0.5524,0.867326,0.137303,0.474606,-0.060353,663050.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3161,-0.1436,0.7467,-0.2810,-0.0506,0.8131,-0.7610,0.1445,0.5523,0.867087,0.137381,0.474970,-0.060751,663066.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3173,-0.1434,0.7448,-0.2821,-0.0504,0.8112,-0.7609,0.1445,0.5521,0.866964,0.137598,0.475093,-0.061045,663082.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3173,-0.1434,0.7448,-0.2821,-0.0504,0.8112,-0.7609,0.1444,0.5520,0.866870,0.137519,0.475255,-0.061305,663099.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3196,-0.1458,0.7382,-0.2844,-0.0529,0.8045,-0.7608,0.1445,0.5519,0.866822,0.137475,0.475355,-0.061296,663116.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3196,-0.1458,0.7382,-0.2844,-0.0529,0.8045,-0.7608,0.1445,0.5518,0.866765,0.137322,0.475484,-0.061448,663132.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3261,-0.1405,0.7343,-0.2909,-0.0475,0.8006,-0.7609,0.1444,0.5517,0.866736,0.137457,0.475469,-0.061669,663149.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3261,-0.1405,0.7343,-0.2909,-0.0475,0.8007,-0.7609,0.1444,0.5517,0.866794,0.137420,0.475378,-0.061641,663167.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3302,-0.1368,0.7323,-0.2950,-0.0439,0.7986,-0.7610,0.1445,0.5516,0.866877,0.137382,0.475245,-0.061586,663182.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3302,-0.1368,0.7323,-0.2950,-0.0439,0.7986,-0.7610,0.1445,0.5516,0.866868,0.137017,0.475389,-0.061406,663199.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3311,-0.1361,0.7325,-0.2959,-0.0431,0.7988,-0.7611,0.1446,0.5515,0.866765,0.136875,0.475626,-0.061352,663215.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3311,-0.1361,0.7325,-0.2959,-0.0431,0.7988,-0.7611,0.1447,0.5514,0.866756,0.136710,0.475749,-0.060892,663232.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3310,-0.1359,0.7327,-0.2957,-0.0429,0.7990,-0.7611,0.1447,0.5513,0.866702,0.136760,0.475894,-0.060408,663249.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3310,-0.1359,0.7327,-0.2957,-0.0429,0.7990,-0.7612,0.1448,0.5512,0.866644,0.136726,0.476029,-0.060251,663266.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3303,-0.1354,0.7337,-0.2950,-0.0424,0.8000,-0.7612,0.1447,0.5512,0.866624,0.136586,0.476104,-0.060272,663283.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3303,-0.1354,0.7337,-0.2950,-0.0424,0.8000,-0.7612,0.1447,0.5511,0.866599,0.136501,0.476188,-0.060153,663299.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3300,-0.1347,0.7341,-0.2947,-0.0417,0.8004,-0.7612,0.1447,0.5510,0.866598,0.136580,0.476157,-0.060236,663316.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3300,-0.1347,0.7341,-0.2946,-0.0417,0.8004,-0.7612,0.1447,0.5508,0.866453,0.136625,0.476378,-0.060464,663332.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3225,-0.1357,0.7395,-0.2871,-0.0427,0.8057,-0.7612,0.1447,0.5506,0.866282,0.136722,0.476618,-0.060806,663349.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3225,-0.1357,0.7395,-0.2871,-0.0427,0.8057,-0.7611,0.1447,0.5504,0.866128,0.136651,0.476925,-0.060757,663365.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3197,-0.1379,0.7389,-0.2842,-0.0450,0.8051,-0.7611,0.1447,0.5502,0.865910,0.136732,0.477294,-0.060789,663382.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3197,-0.1379,0.7389,-0.2841,-0.0450,0.8051,-0.7610,0.1447,0.5500,0.865768,0.136836,0.477512,-0.060862,663399.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3182,-0.1388,0.7387,-0.2827,-0.0458,0.8049,-0.7610,0.1447,0.5499,0.865627,0.136815,0.477734,-0.061166,663415.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3170,-0.1394,0.7382,-0.2814,-0.0465,0.8044,-0.7610,0.1446,0.5497,0.865544,0.136889,0.477799,-0.061672,663433.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3170,-0.1394,0.7382,-0.2814,-0.0465,0.8043,-0.7610,0.1445,0.5495,0.865328,0.137124,0.478077,-0.062023,663449.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3149,-0.1400,0.7379,-0.2793,-0.0471,0.8040,-0.7610,0.1444,0.5494,0.865134,0.137313,0.478364,-0.062099,663466.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3149,-0.1400,0.7379,-0.2792,-0.0471,0.8040,-0.7611,0.1444,0.5491,0.864909,0.137533,0.478699,-0.062163,663481.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3140,-0.1403,0.7375,-0.2783,-0.0474,0.8036,-0.7611,0.1444,0.5490,0.864732,0.137502,0.479042,-0.062056,663498.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3140,-0.1403,0.7375,-0.2782,-0.0474,0.8036,-0.7612,0.1444,0.5488,0.864621,0.137439,0.479286,-0.061865,663515.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3118,-0.1407,0.7372,-0.2759,-0.0477,0.8033,-0.7612,0.1444,0.5486,0.864460,0.137211,0.479642,-0.061857,663532.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3118,-0.1407,0.7372,-0.2759,-0.0477,0.8032,-0.7613,0.1444,0.5484,0.864304,0.137078,0.479992,-0.061620,663548.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3100,-0.1411,0.7358,-0.2741,-0.0482,0.8018,-0.7613,0.1445,0.5482,0.864118,0.136898,0.480359,-0.061768,663565.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3100,-0.1411,0.7358,-0.2740,-0.0482,0.8018,-0.7614,0.1445,0.5479,0.863937,0.136834,0.480698,-0.061792,663582.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3088,-0.1419,0.7322,-0.2728,-0.0490,0.7981,-0.7614,0.1445,0.5477,0.863798,0.136747,0.480967,-0.061833,663598.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3088,-0.1419,0.7322,-0.2727,-0.0490,0.7981,-0.7615,0.1445,0.5474,0.863687,0.136683,0.481192,-0.061779,663615.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3087,-0.1421,0.7308,-0.2726,-0.0491,0.7967,-0.7615,0.1445,0.5471,0.863630,0.136704,0.481303,-0.061668,663632.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3087,-0.1421,0.7308,-0.2726,-0.0491,0.7967,-0.7616,0.1445,0.5469,0.863581,0.136531,0.481427,-0.061763,663648.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3078,-0.1425,0.7291,-0.2716,-0.0495,0.7949,-0.7616,0.1445,0.5467,0.863453,0.136271,0.481700,-0.062007,663665.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3078,-0.1425,0.7291,-0.2716,-0.0495,0.7949,-0.7617,0.1444,0.5464,0.863279,0.136252,0.481973,-0.062341,663682.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3065,-0.1432,0.7260,-0.2703,-0.0502,0.7918,-0.7617,0.1444,0.5461,0.863122,0.136326,0.482239,-0.062303,663699.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3065,-0.1432,0.7260,-0.2703,-0.0502,0.7918,-0.7617,0.1444,0.5459,0.863008,0.136324,0.482462,-0.062163,663715.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3052,-0.1443,0.7219,-0.2689,-0.0513,0.7877,-0.7617,0.1444,0.5456,0.862914,0.136135,0.482701,-0.062025,663732.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3052,-0.1443,0.7219,-0.2689,-0.0513,0.7877,-0.7617,0.1445,0.5454,0.862799,0.136075,0.482907,-0.062146,663748.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2981,-0.1474,0.7210,-0.2617,-0.0545,0.7868,-0.7617,0.1444,0.5452,0.862691,0.135795,0.483138,-0.062467,663765.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2981,-0.1474,0.7210,-0.2617,-0.0545,0.7868,-0.7617,0.1444,0.5450,0.862593,0.135703,0.483314,-0.062656,663782.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2920,-0.1497,0.7207,-0.2555,-0.0567,0.7864,-0.7617,0.1444,0.5447,0.862425,0.135637,0.483606,-0.062855,663798.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2920,-0.1497,0.7207,-0.2555,-0.0567,0.7864,-0.7617,0.1444,0.5445,0.862225,0.135654,0.483943,-0.062972,663815.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2920,-0.1497,0.7207,-0.2554,-0.0567,0.7864,-0.7617,0.1444,0.5442,0.862005,0.135598,0.484329,-0.063134,663832.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2920,-0.1497,0.7207,-0.2554,-0.0567,0.7863,-0.7616,0.1444,0.5439,0.861803,0.135277,0.484786,-0.063069,663849.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2941,-0.1495,0.7133,-0.2575,-0.0565,0.7788,-0.7616,0.1445,0.5436,0.861503,0.135219,0.485317,-0.063207,663866.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2941,-0.1495,0.7133,-0.2574,-0.0565,0.7788,-0.7616,0.1445,0.5433,0.861197,0.135197,0.485843,-0.063396,663883.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2945,-0.1492,0.7106,-0.2576,-0.0563,0.7761,-0.7615,0.1445,0.5430,0.860851,0.135085,0.486479,-0.063449,663899.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2945,-0.1492,0.7106,-0.2576,-0.0563,0.7761,-0.7614,0.1447,0.5430,0.860709,0.134898,0.486783,-0.063448,663919.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2957,-0.1485,0.7046,-0.2587,-0.0555,0.7701,-0.7613,0.1447,0.5428,0.860593,0.134618,0.487064,-0.063453,663932.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2957,-0.1485,0.7046,-0.2587,-0.0555,0.7700,-0.7613,0.1447,0.5427,0.860474,0.134426,0.487333,-0.063418,663948.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2984,-0.1479,0.6962,-0.2614,-0.0550,0.7615,-0.7613,0.1448,0.5425,0.860396,0.134396,0.487464,-0.063519,663965.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2984,-0.1479,0.6962,-0.2614,-0.0550,0.7615,-0.7613,0.1448,0.5424,0.860334,0.134414,0.487586,-0.063395,663981.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3004,-0.1461,0.6899,-0.2634,-0.0531,0.7552,-0.7612,0.1449,0.5422,0.860359,0.134184,0.487611,-0.063351,663999.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3004,-0.1461,0.6899,-0.2634,-0.0531,0.7552,-0.7612,0.1449,0.5421,0.860339,0.133927,0.487734,-0.063216,664015.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2893,-0.1503,0.6934,-0.2522,-0.0574,0.7587,-0.7611,0.1449,0.5419,0.860260,0.133820,0.487926,-0.063037,664031.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2893,-0.1503,0.6934,-0.2522,-0.0574,0.7587,-0.7611,0.1449,0.5417,0.860063,0.133919,0.488228,-0.063169,664048.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2826,-0.1518,0.6934,-0.2455,-0.0588,0.7587,-0.7610,0.1448,0.5414,0.859768,0.133978,0.488678,-0.063591,664066.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2826,-0.1518,0.6934,-0.2454,-0.0588,0.7586,-0.7609,0.1448,0.5412,0.859431,0.134023,0.489202,-0.064007,664081.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2802,-0.1521,0.6935,-0.2429,-0.0592,0.7587,-0.7608,0.1448,0.5409,0.859234,0.133772,0.489603,-0.064120,664098.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2802,-0.1521,0.6935,-0.2428,-0.0592,0.7587,-0.7607,0.1448,0.5408,0.859152,0.133690,0.489763,-0.064168,664115.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2784,-0.1522,0.6930,-0.2411,-0.0593,0.7582,-0.7605,0.1448,0.5406,0.859152,0.133796,0.489739,-0.064121,664132.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2784,-0.1522,0.6930,-0.2411,-0.0593,0.7582,-0.7605,0.1447,0.5405,0.859187,0.133557,0.489693,-0.064505,664148.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2739,-0.1532,0.6914,-0.2366,-0.0603,0.7566,-0.7604,0.1447,0.5404,0.859098,0.133451,0.489750,-0.065478,664165.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2739,-0.1532,0.6914,-0.2366,-0.0603,0.7566,-0.7603,0.1445,0.5402,0.858854,0.133684,0.490031,-0.066099,664182.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2714,-0.1543,0.6892,-0.2340,-0.0614,0.7544,-0.7601,0.1445,0.5400,0.858616,0.133809,0.490362,-0.066477,664199.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2714,-0.1543,0.6892,-0.2340,-0.0614,0.7544,-0.7600,0.1444,0.5398,0.858380,0.133982,0.490725,-0.066497,664215.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2818,-0.1524,0.6768,-0.2443,-0.0595,0.7419,-0.7599,0.1444,0.5396,0.858193,0.134032,0.491009,-0.066713,664231.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2818,-0.1524,0.6768,-0.2443,-0.0595,0.7418,-0.7598,0.1443,0.5394,0.858049,0.134088,0.491205,-0.067011,664248.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2864,-0.1514,0.6716,-0.2489,-0.0585,0.7367,-0.7598,0.1443,0.5393,0.857973,0.134058,0.491308,-0.067286,664265.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2864,-0.1514,0.6716,-0.2489,-0.0585,0.7367,-0.7597,0.1442,0.5392,0.858057,0.134086,0.491156,-0.067268,664281.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2863,-0.1516,0.6702,-0.2488,-0.0587,0.7353,-0.7597,0.1442,0.5391,0.858131,0.133993,0.491057,-0.067237,664298.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2863,-0.1516,0.6702,-0.2488,-0.0587,0.7353,-0.7597,0.1441,0.5390,0.858073,0.133989,0.491154,-0.067278,664314.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2862,-0.1517,0.6691,-0.2486,-0.0587,0.7341,-0.7597,0.1441,0.5388,0.857865,0.134151,0.491455,-0.067397,664331.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2862,-0.1517,0.6691,-0.2486,-0.0587,0.7341,-0.7596,0.1441,0.5386,0.857639,0.134005,0.491907,-0.067274,664348.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2858,-0.1518,0.6679,-0.2481,-0.0589,0.7329,-0.7596,0.1442,0.5385,0.857344,0.133914,0.492480,-0.067020,664365.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2858,-0.1518,0.6679,-0.2480,-0.0589,0.7328,-0.7596,0.1442,0.5383,0.857176,0.133746,0.492846,-0.066822,664381.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2846,-0.1523,0.6655,-0.2468,-0.0593,0.7304,-0.7596,0.1443,0.5381,0.856935,0.133259,0.493374,-0.066985,664398.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2846,-0.1523,0.6655,-0.2467,-0.0593,0.7303,-0.7596,0.1444,0.5379,0.856657,0.133015,0.493919,-0.067007,664415.30,,,,,,,,,,,,,,,,,,,,,,,,,,
